product_id,title,description,category,color,image_path
B075X5HBB2,"Amazon Brand – Stone & Beam Charles Classic Oversized Leather Ottoman, 31""W, Saddle Brown","Sit back, relax, and rest those tired feet on this extra large ottoman. Add a tray on the top to display magazines or place drinks, and also have extra seating for a guest or two. Leather upholstery adds the classic touch. This item is made to order just for you Overall depth: 25"", Seat depth: 25"", Height: 20"", Width: 31"" Sturdy hardwood frame with 100% cow hide leather. An oversized traditional ottoman with seating for two Assemble in 15 minutes or less. Vacuum or wipe with a dry cloth. Spot clean if needed. Free returns for 30 days. 3-year warranty.",ottoman,Saddle Brown,data/raw/images/91zEgZ7Z+nL.jpg
B085GWXXNR,"Amazon Brand - Stone & Beam Cambridge Upholstered Recliner Rocking Chair, 31""W, Beige","Cream upholstery creates a classic look, making this piece a decor standout in addition to being a great place to relax. Rock or recline easily without worrying about noise or excessive wear and tear. The mechanisms make this chair’s motions smooth and quiet. 31""W x 37""D x 40""H; seat height: 20""H; seat back height: 40""H; seat depth: 21""D; arm height: 25""H Kiln-dried hardwood, engineered wood, and high-density oriented strand board frame. Steel seat and back springs. High-resilience memory foam cushions. Upholstery fabric feels soft and plush to the touch but is also durable enough to pass rigorous seam-fatigue testing. Assemble in 15 minutes or less Clean only with water-based shampoo or foam upholstery cleaner. Do not saturate. Free returns for 30 days. 3-year warranty",chair,Beige,data/raw/images/91gCKIP7zOL.jpg
B07QGWN1Y1,"Amazon Brand – Rivet Contemporary Dining Chair, 34""H, Chalk","These contemporary upholstered dining chairs feature a slightly curved back for maximum comfort and support. Clean lines and chalk-colored seats contrast stylishly with brass legs. 20""W x 24""D x 34""H; seat height: 19""H; seat depth: 18""D; seat back height: 15""H Upholstered seat on a solid wood frame; brass base Open sides allow for maximum freedom of movement. Chalk-colored fabric in a simple, clean contemporary design with a slightly curved back No assembly required Avoid moisture. Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",chair,Chalk,data/raw/images/81ngR8wwZDL.jpg
B07GFRY6WF,"Amazon Brand - Movian Idro 2-Column Open Wardrobe, 177 x 48 x 200cm, Dark Grey",Dimensions: 48 x 177 x 200cm Minimalist matt grey melamine finish Includes handy bars for hanging clothes and accessories Designed to offer exceptional storage Simple assembly with two people required Requires Assembly 2-year Product Warranty,desk,Grey,data/raw/images/712kKpWfKZL.jpg
B07HSCRGTJ,"Amazon Brand – Stone & Beam 2-Tier Rustic Accent End Table, 26""W, Light Wood and Dark Metal","Complete your rustic-style room with this unique end table. With its natural-wood color and metal frame, this end table complements a variety of home-décor themes, and its 2 layers of shelves offer multiple options for storage or display. 26""W x 26""D x 27""H Natural-color MDF; metal frame Rustic style updated to suit modern tastes The metal frame enhances this table's durability. No assembly required Free returns for 30 days. 3-year warranty.",table,,data/raw/images/71zhyic2ebL.jpg
B07B4MKBVS,"Amazon Brand – Stone & Beam Andover Modern Right L-Sectional Sofa, 124""W, Charcoal","Features such as track arms and box-edge lines bring stylish sophistication to modern or transitional rooms. With sturdy frames and reversible cushions, the pieces in this collection will withstand years of fun and cuddles with family and pets. 124""W x 96""D x 33""H; Seat Height: 21""H ; Seat Depth: 25""D; Seat Back Height: 28""H; Arm Height: 28""H; Leg Height: 4.25""H Stain-resistant polyester fabric on hardwood pine frame Track arms and a streamlined shape are hallmarks of modern design Carefully crafted to ensure durability and years of use Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 1-year warranty.",sofa,Charcoal,data/raw/images/81+0NuHmewL.jpg
B07P652THV,AmazonBasics Classic Shoe Bench with Lift-Top Compartment and 3 Storage Cubbies - White Oak,"Storage bench for shoes, boots, accessories, and more Includes 3 open-front cubby holes, for shoes or bin storage and a lift-top Removable bench cushion for comfort Sturdy hardwood and MDF construction with turned wood feet Perfect for entryway, foyer, utility room, bedroom, and more Stylish design fits in beautifully with existing home furniture and decor",bench,White Oak,data/raw/images/51MzFSuSqYL.jpg
B07DBB1S8N,"Amazon Brand – Ravenna Home Upholstered Entryway Cushioned Storage Bench - 47 1/4-Inch, Espresso","Plywood with dark walnut laminate finish and reversible bench cushion Convenient storage bench perfect for entryway or mudroom Clean transitional style that will blend with any décor No assembly required Free returns for 30 days. 1-year warranty. 15.7""L x 47.2""W x 17.7""H",bench,Espresso,data/raw/images/81K6GMlU08L.jpg
B07P5LP2TT,"Amazon Brand – Rivet Andrews Contemporary Loveseat Sofa with Removable Cushions, 67""W, Dark Grey","This love seat features removable cushions in an attractive easy-care gray fabric that will bring class to your living room or den or any room you add it to. Foam padding offers comfort, but the solid hardwood frame ensures stability and support. 67""W x 37""D x 36""H Solid hardwood frame with tapered wood legs Reversible and removable back and seat cushions Contemporary style and easy-care fabric combine to make this a welcome addition to any room. No assembly required Avoid moisture. Wipe with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",sofa,Dark Grey,data/raw/images/81qQaeEqJeL.jpg
B07GFLD22Q,"Amazon Brand - Movian Inari 3-door Shoe Cabinet/Cupboard/Organizer, 25 x 75 x 128 cm, White","Dimensions: 25 x 75 x 128cm Minimalist matt white melamine finish Easily stores 18-24 pairs of shoes Features a classic, timeless design Simple assembly with two people required Requires Assembly 2-year Product Warranty",cabinet,White,data/raw/images/61jTN2UkH+L.jpg
B07P8ST7JQ,"Amazon Brand – Rivet Aiden Mid-Century Chair with Tapered Wood Legs, 35""W, Dark Grey","This chair features easy-care upholstery with removable cushions that will help keep cleaning simple, and the attractive gray fabric will blend in with the decor of almost any room. Foam padding offers comfort, but the solid hardwood frame ensures stability and support. 35""W x 36""D x 30""H Solid hardwood frame with tapered wood legs Removable and reversible back cushions Mid-century style and easy-care fabric combine to make this a welcome addition to any room. Assemble in 15 minutes or less Avoid moisture. Wipe with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",chair,Dark Grey,data/raw/images/91YMS7SyCYL.jpg
B07HZ48ZXS,"Amazon Brand – Rivet Emerly Modern Sofa, 83.5""W, Emerald","Hardwood frame with sturdy mortise-and-tenon joints, performance fabric, metal legs Overall: 83.5""W x 35""D x 34""H; seat height: 19.5""H; seat depth: 28""D; seat back height: 27.5""H; arm height: 27.5""H; leg height: 6""H Wood, 100% polyester fabric, foam, metal Reversible cushions double the lifespan of this piece. Assemble in 15 minutes or less Free returns for 30 days. 1-year warranty. This item is made to order just for you.",sofa,Emerald,data/raw/images/71L-LZlrvsL.jpg
B07NRQVY26,AmazonBasics Classic 2-Drawer Wood Nightstand End Table - Black Oak,"Multipurpose wood storage table with two drawers and hidden pull-out tray Built with real wood, laminated composite wood, and sturdy MDF Can be used as a night stand in the bedroom or end table in a living room, den, or office Great for storing essentials, books, magazines, devices, and more Smooth, scratch-resistant finish and antiqued bronze fixtures Assembly required; instructions and necessary hardware included",table,Black Oak,data/raw/images/81aYeIlRi0L.jpg
B07B4W1Y9T,"Amazon Brand – Stone & Beam Bridgewater Curved King Headboard, 82""W, Curious Pearl","This headboard adds classic style to any space. Hand-applied pewter nailhead trim accents the headboards curved silhouette. The sturdy frame is covered in a thick polyester padding for extra comfort. This item is made to order just for you Polyster/linen blend fabric, polyurethane foam, plywood frame The headboard is fully upholstered on the front and the back. Compatible with most bolt-on bed frames. The sturdy frame is covered in a thick polyester padding for extra comfort. Assemble in 30 minutes-1 hour. Vacuum, brush lightly or spot-clean only. Free returns for 30 days. 3-year warranty. 82""W x 4""D x 56""H",headboard,Curious Weave Pearl,data/raw/images/81TLEmt69uL.jpg
B07HSJSH2Q,"Amazon Brand – Rivet Vermont Modern Diamond-Stitched Upholstered Dining Chair, 20""W, Set of 2, Chalk White and Brass","The armless profile, sleek metal legs and diamond-stitched cushion pattern of this dining chair combine classic and modern looks into an elegant style of its own. Overall: 23.2.""D x 20""W x 35""H. Seat height: 19"" Solid wood frame with sturdy metal base. Set of 2 padded, upholstered dining chairs with brass legs and H-shaped stretcher bar. Avoid moisture. Wipes clean with soft, dry cloth. Free returns for 30 days. 1-year warranty.",chair,Chalk,data/raw/images/71yxW+zEj0L.jpg
B07B4SCPPX,"Amazon Brand – Stone & Beam Bridgewater Curved Queen Headboard, 66""W, Curious Charcoal","This headboard adds classic style to any space. Hand-applied pewter nailhead trim accents the headboards curved silhouette. The sturdy frame is covered in a thick polyester padding for extra comfort. This item is made to order just for you Polyster/linen blend fabric, polyurethane foam, plywood frame The headboard is fully upholstered on the front and the back. Compatible with most bolt-on bed frames. The sturdy frame is covered in a thick polyester padding for extra comfort. Assemble in 30 minutes-1 hour. Vacuum, brush lightly or spot-clean only. Free returns for 30 days. 3-year warranty. 66""W x 4""D x 56""H",headboard,Curious Weave Charcoal,data/raw/images/91NJQiGiNpL.jpg
B075X4JJK9,"Amazon Brand – Stone & Beam St. Cloud Modern Armless Accent Chair, 32""W, Berry","A straight back and sloping, low-profile arms are the highlights of this mid-century inspired chair. Assembled in the U.S., it features a sturdy wood frame upholstered with durable, tightly woven fabric for a handsome design that's built to last. This item is made to order just for you 32""W x 33""D x 38""H. Seat height is 19"". Sturdy wood frame, durable polyester fabric, wood legs with walnut finish A Mid-century inspired design that will add elegance to a modern or transitional room Assemble in 15 minutes or less. Vacuum or wipe with a soft, dry cloth. Free returns for 30 days. 3-year warranty.",chair,Berry,data/raw/images/91iZeDGJCeL.jpg
B07BWMSLZC,"Amazon Brand – Rivet Edgewest Modern Right-Facing U-Shape Sectional, Leather, 117""W, Charcoal","Features such as track arms, box-edge framing, and metal legs make this collection look sharp in modern or industrial settings. Back and seat cushions are reversible, and the pieces can be configured in many ways to accommodate family and friends. Overall: 117""W x 33""D x 31""H; Seat Height: 19""H; Seat Depth: 23""D; Seat Back Height: 25""H; Arm Height: 25""H; Leg Height: 5.25""H; Chaise Depth: 25""D; Chaise Width: 32""W Sturdy wood frame with rich top grain leather upholstery Back and seat cushions are reversible; choose the configuration thats right for you Assemble in 15 minutes or less Free returns for 30 days. 1-year warranty This item is made to order just for you.",sofa,Charcoal,data/raw/images/71OEoENHhpL.jpg
B07QFRV4Y2,"Stone & Beam Merrill Full Headboard with Decorative Nailhead Trim, 69"" W, Natural","This chic natural-colored full-size headboard has strong, simple lines that take it from classic to modern. As comfortable as it is attractive, the headboard is accented with a pewter nailhead trim that adds an extra pop of style. 69""W x 11""D x 52""H Cotton fabric, polyurethane foam, plywood frame This bed adds modern classic style to any space. The sturdy frame is covered in a thick layer of padding for extra comfort. The headboard is fully upholstered on both the front and the back. Assemble in 15 minutes or less Free returns for 30 days. 3-year warranty. Vacuum, brush lightly, or spot clean only.",headboard,Natural,data/raw/images/61vsi0bCv0L.jpg
